x,original,kalman
2.5090000000,5.0730059795,4.9487815353
2.5100000000,5.2211769444,5.0358100559
2.5110000000,5.0855703212,5.0517081296
2.5120000000,5.1615053530,5.0867876119
2.5130000000,4.9941840953,5.0572014045
2.5140000000,5.6232635956,5.2380545080
2.5150000000,4.5474049064,5.0173965559
2.5160000000,4.7657866140,4.9370088537
2.5170000000,4.8712102266,4.9159866302
2.5180000000,4.8511440326,4.8952698517
2.5190000000,4.9811430095,4.9227057542
2.5200000000,4.9441903491,4.9295699393
2.5210000000,4.7793190077,4.8815657664
2.5220000000,4.7794389239,4.8489369198
2.5230000000,4.4371059788,4.7173596745
2.5240000000,5.3705025832,4.9260344878
2.5250000000,4.3985437667,4.7575047124
2.5260000000,5.4107251104,4.9662042830
2.5270000000,4.8445983930,4.9273520103
2.5280000000,5.1571430932,5.0007687323
2.5290000000,4.4159141212,4.8139115757
2.5300000000,4.7069831838,4.7797486660
2.5310000000,5.0668889239,4.8714880678
2.5320000000,4.7102168210,4.8199629775
2.5330000000,4.9876591890,4.8735408012
2.5340000000,4.7724444209,4.8412411804
2.5350000000,4.5197905612,4.7385398465
2.5360000000,5.0462880830,4.8368633603
2.5370000000,4.6774427082,4.7859295228
2.5380000000,4.5970851811,4.7255950122
2.5390000000,4.6826864351,4.7118860073
2.5400000000,4.9851712338,4.7991988188
2.5410000000,5.2468578099,4.9422228877
2.5420000000,5.3199179029,5.0628939318
2.5430000000,4.8871261202,5.0067372856
2.5440000000,4.5337420920,4.8556184686
2.5450000000,4.8423747336,4.8513871834
2.5460000000,4.4294745351,4.7165888997
2.5470000000,4.7818628467,4.7374434914
2.5480000000,4.7942947893,4.7556071028
2.5490000000,4.9693198050,4.8238868891
2.5500000000,4.7042870919,4.7856755497
2.5510000000,5.2515883510,4.9345315895
2.5520000000,4.8151571433,4.8963922483
2.5530000000,4.8564310340,4.8836249062
2.5540000000,5.3117979169,5.0204233340
2.5550000000,4.9318776933,4.9921335910
2.5560000000,5.0046204640,4.9961230638
2.5570000000,5.1662973811,5.0504926258
2.5580000000,5.2708249899,5.1208873501
2.5590000000,4.6550967506,4.9720703529
2.5600000000,4.8984380745,4.9485453299
2.5610000000,4.7544376651,4.8865292226
2.5620000000,4.5596387259,4.7820898841
2.5630000000,5.2298323018,4.9251406072
2.5640000000,4.8621742802,4.9050232847
2.5650000000,4.4752755153,4.7677217320
2.5660000000,4.9131328849,4.8141796277
2.5670000000,5.0707036633,4.8961373502
2.5680000000,4.8556779335,4.8832108358
2.5690000000,4.8813785502,4.8826254327
2.5700000000,5.3304468026,5.0257013806
2.5710000000,4.4953764679,4.8562660998
2.5720000000,4.5275435537,4.7512414336
2.5730000000,5.2531996002,4.9116137278
2.5740000000,4.8794528606,4.9013385447
2.5750000000,4.4633131986,4.7613923613
2.5760000000,4.8358126990,4.7851691640
2.5770000000,5.1784966009,4.9108346628
2.5780000000,5.0007661659,4.9395671797
2.5790000000,5.2244613917,5.0305889847
2.5800000000,5.0825351241,5.0471854306
2.5810000000,4.7255633757,4.9444293241
2.5820000000,4.6096793695,4.8374789411
2.5830000000,4.9134802376,4.8617608496
2.5840000000,4.5889507722,4.7745998451
2.5850000000,4.9294023909,4.8240582284
2.5860000000,4.8641930122,4.8368810248
2.5870000000,5.4173429537,5.0223347486
2.5880000000,4.9138330943,4.9876691921
2.5890000000,4.6334877818,4.8745105882
2.5900000000,4.6759148606,4.8110605747
2.5910000000,4.5619981308,4.7314867811
2.5920000000,4.9094461186,4.7883436053
2.5930000000,5.0790343845,4.8812173750
2.5940000000,4.8161710631,4.8604355111
2.5950000000,4.9264407462,4.8815237445
2.5960000000,4.7195622990,4.8297781404
2.5970000000,4.9876397314,4.8802138683
2.5980000000,4.4859598227,4.7542523241
2.5990000000,4.9807971033,4.8266318736
2.6000000000,5.0510495000,4.8983318120
2.6010000000,4.5863201286,4.7986461553
2.6020000000,5.2011919310,4.9272568521
2.6030000000,4.6356152502,4.8340793009
2.6040000000,4.7238165153,4.7988510746
2.6050000000,4.5156277291,4.7083631003
2.6060000000,4.4200094549,4.6162360293
2.6070000000,4.9181704963,4.7127020824
2.6080000000,4.7181347756,4.7144377917
2.6090000000,4.8346995411,4.7528606204
2.6100000000,4.5694757132,4.6942703628
2.6110000000,4.8073387687,4.7303949661
2.6120000000,4.6217859219,4.6956950992
2.6130000000,4.9025751142,4.7617918874
2.6140000000,3.9702585761,4.5089022614
2.6150000000,4.9161746510,4.6390230798
2.6160000000,4.6327884638,4.6370311615
2.6170000000,4.5465116369,4.6081107757
2.6180000000,4.8424994732,4.6829964049
2.6190000000,4.6050944333,4.6581072434
2.6200000000,5.1335864563,4.8100196880
2.6210000000,4.6743411025,4.7666712828
2.6220000000,4.6073141756,4.7157577474
2.6230000000,4.8801974104,4.7682951255
2.6240000000,4.4538507010,4.6678322242
2.6250000000,4.7901052375,4.7068976384
2.6260000000,4.8415084211,4.7499048877
2.6270000000,4.6226506388,4.7092480020
2.6280000000,4.9014154852,4.7706442342
2.6290000000,5.1624539141,4.8958248198
2.6300000000,4.6270518154,4.8099536333
2.6310000000,4.8237976245,4.8143766964
2.6320000000,4.2186992201,4.6240617064
2.6330000000,4.4342919314,4.5634315260
2.6340000000,4.6155755684,4.5800912006
2.6350000000,4.3542725877,4.5079436564
2.6360000000,4.4680273510,4.4951906624
2.6370000000,4.6211546939,4.5354353323
2.6380000000,4.6086177611,4.5588166314
2.6390000000,4.4448645506,4.5224096998
2.6400000000,4.6786282601,4.5723204903
2.6410000000,5.1238466485,4.7485294280
2.6420000000,4.8765423671,4.7894287102
2.6430000000,5.4263627301,4.9929248914
2.6440000000,4.6057953093,4.8692395659
2.6450000000,5.0228213715,4.9183079309
2.6460000000,4.7276741850,4.8574017175
2.6470000000,4.8022202455,4.8397716044
2.6480000000,4.6345649323,4.7742094381
2.6490000000,5.0563929806,4.8643652023
2.6500000000,4.7938305523,4.8418298509
2.6510000000,4.5067169067,4.7347634951
2.6520000000,4.1673362753,4.5534742741
2.6530000000,4.3796336522,4.4979333521
2.6540000000,4.6608795141,4.5499935666
2.6550000000,4.8676666565,4.6514880050
2.6560000000,4.8001029506,4.6989694912
2.6570000000,4.8367889345,4.7430018863
2.6580000000,4.7422716829,4.7427685912
2.6590000000,5.0761880531,4.8492938907
2.6600000000,4.6647650812,4.7903381639
2.6610000000,4.7503188889,4.7775522718
2.6620000000,4.4887250191,4.6852738865
2.6630000000,4.9389196861,4.7663120317
2.6640000000,4.5147867332,4.6859513725
2.6650000000,4.8825844577,4.7487743348
2.6660000000,4.3048884720,4.6069557553
2.6670000000,4.7583865738,4.6553368942
2.6680000000,4.4100723543,4.5769765057
2.6690000000,4.2859552855,4.4839971623
2.6700000000,4.8372871219,4.5968709536
2.6710000000,4.9481604406,4.7091056072
2.6720000000,4.7930262530,4.7359176951
2.6730000000,4.3205678586,4.6032161861
2.6740000000,4.1102222863,4.4457079155
2.6750000000,4.3562551339,4.4171283470
2.6760000000,4.4199800645,4.4180394518
2.6770000000,4.2345287494,4.3594090035
2.6780000000,4.6548115901,4.4537881643
2.6790000000,3.9866257654,4.3045328864
2.6800000000,4.4373787008,4.3469762401
2.6810000000,3.9995315945,4.2359699878
2.6820000000,4.5710212197,4.3430166269
2.6830000000,4.8629244051,4.5091237025
2.6840000000,4.2902556864,4.4391968278
2.6850000000,4.7563304483,4.5405189093
2.6860000000,4.7845317554,4.6184793900
2.6870000000,4.5769012994,4.6051954667
2.6880000000,4.8421937337,4.6809148360
2.6890000000,5.3565407363,4.8967728155
2.6900000000,4.5238863472,4.7776380701
2.6910000000,3.9929070503,4.5269217309
2.6920000000,4.3483436758,4.4698672305
2.6930000000,4.7548296546,4.5609108289
2.6940000000,4.7117292603,4.6090963142
2.6950000000,4.2476853757,4.4936279242
2.6960000000,4.3874034171,4.4596899010
2.6970000000,4.8220507991,4.5754617968
2.6980000000,4.6450965163,4.5977096263
2.6990000000,4.6253512413,4.6065409384
2.7000000000,4.5359141817,4.5839761596
2.7010000000,4.4244760982,4.5330169513
2.7020000000,4.1513435252,4.4110748313
2.7030000000,4.7955161364,4.5339012702
2.7040000000,4.2480649764,4.4425784763
2.7050000000,4.1951623927,4.3635306839
2.7060000000,4.5070439578,4.4093822200
2.7070000000,4.6030030380,4.4712427830
2.7080000000,4.8750028690,4.6002414438
2.7090000000,4.6678160781,4.6218310898
2.7100000000,4.7692693397,4.6689366296
2.7110000000,4.6234791303,4.6544132610
2.7120000000,5.1072097471,4.7990787254
2.7130000000,4.1600320548,4.5949075664
2.7140000000,4.4909851680,4.5617050516
2.7150000000,4.3602722779,4.4973486208
2.7160000000,4.4287743028,4.4754395825
2.7170000000,4.5912714227,4.5124470847
2.7180000000,4.7237898031,4.5799696769
2.7190000000,4.6636159373,4.6066941005
2.7200000000,4.2554078918,4.4944604943
2.7210000000,4.5131859463,4.5004431516
2.7220000000,4.7839510103,4.5910220260
2.7230000000,4.6217976119,4.6008546209
2.7240000000,4.2792698349,4.4981104216
2.7250000000,4.7671237830,4.5840584006
2.7260000000,4.5539194734,4.5744292139
2.7270000000,4.2587222975,4.4735629548
2.7280000000,4.4678484855,4.4717372199
2.7290000000,4.1555640651,4.3707220008
2.7300000000,4.3147106724,4.3528267540
2.7310000000,4.7558295687,4.4815834717
2.7320000000,4.3351892862,4.4348115036
2.7330000000,3.6633147248,4.1883234163
2.7340000000,4.5413909048,4.3011261296
2.7350000000,4.4443339085,4.3468800620
2.7360000000,4.4791583382,4.3891420911
2.7370000000,4.8831735216,4.5469818458
2.7380000000,4.2388325325,4.4485301907
2.7390000000,4.6475516177,4.5121162123
2.7400000000,4.5449841171,4.5226172892
2.7410000000,4.1041206618,4.3889104014
2.7420000000,4.5880510749,4.4525345215
2.7430000000,4.3473408367,4.4189258392
2.7440000000,3.9909504231,4.2821905415
2.7450000000,4.7151300088,4.4205118205
2.7460000000,4.6388642589,4.4902739717
2.7470000000,4.6056476975,4.5271351094
2.7480000000,4.3993070084,4.4862948817
2.7490000000,4.5351201762,4.5018942384
2.7500000000,4.5867320084,4.5289993414
2.7510000000,4.5212270043,4.5265161314
2.7520000000,4.0222736720,4.3654140209
2.7530000000,3.9484909623,4.2322098779
2.7540000000,4.4859138453,4.3132666073
2.7550000000,4.4559653803,4.3588579157
2.7560000000,4.2450938456,4.3225110523
2.7570000000,3.9199119198,4.1938833084
2.7580000000,4.6616071654,4.3433179685
2.7590000000,4.7263465548,4.4656930531
2.7600000000,4.5431815560,4.4904501142
2.7610000000,4.4668562595,4.4829120346
2.7620000000,4.1462030302,4.3753357482
2.7630000000,4.0487344312,4.2709888006
2.7640000000,4.2556963756,4.2661029726
2.7650000000,4.3218938611,4.2839277902
2.7660000000,4.2546188706,4.2745637854
2.7670000000,4.2094963140,4.2537751613
2.7680000000,4.1091226386,4.2075596428
2.7690000000,3.8295654934,4.0867930273
2.7700000000,4.0621546295,4.0789212231
2.7710000000,4.5230218117,4.2208084061
2.7720000000,4.5572968864,4.3283142365
2.7730000000,4.7538123520,4.4642580531
2.7740000000,4.1559926032,4.3657692931
2.7750000000,4.3982465792,4.3761455699
2.7760000000,4.7667588940,4.5009439278
2.7770000000,3.9604708651,4.3282663806
2.7780000000,4.1174709752,4.2609186512
2.7790000000,4.6422706928,4.3827580910
2.7800000000,4.2132985841,4.3286169061
2.7810000000,4.5184032059,4.3892523660
2.7820000000,4.0986645117,4.2964114802
2.7830000000,4.2517135679,4.2821307946
2.7840000000,4.2788837773,4.2810933942
2.7850000000,4.5505714033,4.3671898250
2.7860000000,4.1371305052,4.2936874031
2.7870000000,3.7476928431,4.1192457743
2.7880000000,4.1734272254,4.1365563874
2.7890000000,4.3498562134,4.2047042625
2.7900000000,4.3662888358,4.2563294585
2.7910000000,4.2053402872,4.2400387575
2.7920000000,4.1794723569,4.2206881955
2.7930000000,3.9083265810,4.1208907382
2.7940000000,3.9000856005,4.0503449659
2.7950000000,4.3984721712,4.1615692916
2.7960000000,4.5832047722,4.2962790220
2.7970000000,4.4240051368,4.3370866658
2.7980000000,4.1849654351,4.2884849448
2.7990000000,4.2679828368,4.2819346577
2.8000000000,4.4080853871,4.3222389763
2.8010000000,4.3193946305,4.3213302268
2.8020000000,4.2272853385,4.2912835107
2.8030000000,4.1498928728,4.2461101427
2.8040000000,4.2765661964,4.2558406492
2.8050000000,4.1436968540,4.2200114529
2.8060000000,4.1713541293,4.2044657618
2.8070000000,4.0715669150,4.1620054645
2.8080000000,4.1686981070,4.1641437193
2.8090000000,4.7218275219,4.3423199834
2.8100000000,4.2682679512,4.3186608518
2.8110000000,4.4227710392,4.3519233639
2.8120000000,4.1323764696,4.2817795921
2.8130000000,4.5080865116,4.3540831470
2.8140000000,3.9079770274,4.2115552102
2.8150000000,4.0927791097,4.1736070364
2.8160000000,3.8912726311,4.0834030726
2.8170000000,4.1272576260,4.0974143106
2.8180000000,4.2241040601,4.1378908426
2.8190000000,4.0517820307,4.1103796501
2.8200000000,3.9005875756,4.0433524783
2.8210000000,4.2168893054,4.0987963398
2.8220000000,4.1583459625,4.1178220480
2.8230000000,4.2464664615,4.1589230821
2.8240000000,4.2269298225,4.1806507831
2.8250000000,4.3961914607,4.2495145954
2.8260000000,4.1235834158,4.2092804215
2.8270000000,4.5798860468,4.3276864527
2.8280000000,4.5459058429,4.3974060959
2.8290000000,4.4419304971,4.4116313458
2.8300000000,4.0055349265,4.2818862420
2.8310000000,3.9365115243,4.1715413178
2.8320000000,4.0445918934,4.1309818215
2.8330000000,4.1511292875,4.1374188028
2.8340000000,4.0083048601,4.0961677572
2.8350000000,3.8832592217,4.0281448968
2.8360000000,4.2185834655,4.0889887524
2.8370000000,4.0218193108,4.0675285627
2.8380000000,4.4955911759,4.2042917193
2.8390000000,4.2630476843,4.2230638591
2.8400000000,4.2457047760,4.2302974814
2.8410000000,4.6275124334,4.3572050155
2.8420000000,3.7958495759,4.1778556878
2.8430000000,3.9480471150,4.1044333780
2.8440000000,4.1126780404,4.1070674928
2.8450000000,4.1261907914,4.1131772594
2.8460000000,3.9682926334,4.0668875855
2.8470000000,4.0358959809,4.0569859740
2.8480000000,4.0236434777,4.0463332683
2.8490000000,4.3892531281,4.1558938817
2.8500000000,3.8357261442,4.0536024200
2.8510000000,4.4149156876,4.1690396048
2.8520000000,3.8741182169,4.0748141838
2.8530000000,4.2830657020,4.1413491581
2.8540000000,4.5947441912,4.2862058543
2.8550000000,4.4115599117,4.3262556415
2.8560000000,4.0664133101,4.2432377456
2.8570000000,3.8572924717,4.1199307987
2.8580000000,3.7044157516,3.9871765060
2.8590000000,3.5509785870,3.8478141734
2.8600000000,3.6497515800,3.7845344927
2.8610000000,4.0739968668,3.8770157951
2.8620000000,3.8044019763,3.8538161632
2.8630000000,3.8113847130,3.8402595972
2.8640000000,4.2489257072,3.9708257001
2.8650000000,3.9265176239,3.9566695646
2.8660000000,3.9956747573,3.9691314641
2.8670000000,3.8081659483,3.9177040529
2.8680000000,3.9810901155,3.9379554781
2.8690000000,4.1469372072,4.0047237500
2.8700000000,3.8686506623,3.9612493039
2.8710000000,4.0774680100,3.9983804072
2.8720000000,4.1369261154,4.0426448391
2.8730000000,3.5104355031,3.8726074976
2.8740000000,3.7094136827,3.8204681596
2.8750000000,3.4817646179,3.7122546318
2.8760000000,4.0654139355,3.8250866794
2.8770000000,3.8020053111,3.8177123358
2.8780000000,3.9741928024,3.8677068037
2.8790000000,3.6520097242,3.7987930220
2.8800000000,3.9815059642,3.8571685913
2.8810000000,4.2447739027,3.9810059091
2.8820000000,3.8806968924,3.9489578458
2.8830000000,3.7611123831,3.8889424704
2.8840000000,4.0302938561,3.9341032975
2.8850000000,4.1591926795,4.0060178573
2.8860000000,4.0200749303,4.0105089986
2.8870000000,3.4885371565,3.8437424683
2.8880000000,3.7006530463,3.7980263501
2.8890000000,4.1647810758,3.9152020445
2.8900000000,4.0098708287,3.9454480911
2.8910000000,4.0540463512,3.9801445126
2.8920000000,4.1224671177,4.0256156379
2.8930000000,3.9008052239,3.9857395411
2.8940000000,4.3267774385,4.0946988800
2.8950000000,4.1716331640,4.1192788719
2.8960000000,3.5773710008,3.9461429129
2.8970000000,4.7281157756,4.1959780393
2.8980000000,3.8221653097,4.0765473595
2.8990000000,4.3639567459,4.1683727460
2.9000000000,4.1200017322,4.1529185290
2.9010000000,3.7516601980,4.0247191622
2.9020000000,3.9354979184,3.9962135685
2.9030000000,3.9185107880,3.9713880472
2.9040000000,4.1013245472,4.0129018943
2.9050000000,3.8347365124,3.9559792403
2.9060000000,3.5056345549,3.8120971099
2.9070000000,3.6382364234,3.7565497775
2.9080000000,4.0151830375,3.8391813831
2.9090000000,3.6864608230,3.7903881804
2.9100000000,4.2067404797,3.9234099696
2.9110000000,4.0816657488,3.9739716380
2.9120000000,3.8900596541,3.9471623175
2.9130000000,3.7838276609,3.8949779815
2.9140000000,3.9924738795,3.9261272722
2.9150000000,3.4333577318,3.7686906830
2.9160000000,3.9882087385,3.8388252410
2.9170000000,3.7592014682,3.8133859754
2.9180000000,3.7562899760,3.7951441835
2.9190000000,4.3790833123,3.9817088496
2.9200000000,3.7012723871,3.8921112659
2.9210000000,4.0868442739,3.9543271662
2.9220000000,3.9533263727,3.9540074193
2.9230000000,3.5014819194,3.8094285332
2.9240000000,3.6410562693,3.7556347153
2.9250000000,3.8957254934,3.8003927867
2.9260000000,4.1481138400,3.9114873495
2.9270000000,3.7230357666,3.8512783227
2.9280000000,3.9892797468,3.8953688594
2.9290000000,3.9468304277,3.9118104881
2.9300000000,3.7955701237,3.8746724651
2.9310000000,3.8277358420,3.8596765263
2.9320000000,3.6710668271,3.7994169825
2.9330000000,3.9566792017,3.8496612151
2.9340000000,3.9235488045,3.8732678083
2.9350000000,3.4438464354,3.7360705370
2.9360000000,3.4753526752,3.6527729150
2.9370000000,3.7206465398,3.6744580865
2.9380000000,3.8767923450,3.7391025357
2.9390000000,4.1113746169,3.8580409885
2.9400000000,3.6528181033,3.7924736423
2.9410000000,3.7037164714,3.7641163168
2.9420000000,3.8864882096,3.8032133223
2.9430000000,3.8710564367,3.8248887459
2.9440000000,3.6731417299,3.7764065840
2.9450000000,3.8771937716,3.8086074198
2.9460000000,4.1034882928,3.9028198966
2.9470000000,3.9364476866,3.9135637517
2.9480000000,4.2341289108,4.0159821870
2.9490000000,3.6246440321,3.8909522505
2.9500000000,3.5720614845,3.7890687727
2.9510000000,3.8481924207,3.8079583848
2.9520000000,3.1649490424,3.6025211785
2.9530000000,3.8415080607,3.6788758972
2.9540000000,3.6702953849,3.6761344806
2.9550000000,3.8868917543,3.7434700271
2.9560000000,3.9106373564,3.7968788765
2.9570000000,4.3186463703,3.9635801189
2.9580000000,4.0229986123,3.9825639322
2.9590000000,3.4725243522,3.8196096802
2.9600000000,3.7288805305,3.7906223206
2.9610000000,3.5218046969,3.7047368785
2.9620000000,3.6739466451,3.6948996038
2.9630000000,3.8548300831,3.7459963278
2.9640000000,3.5177724026,3.6730803023
2.9650000000,3.2786972273,3.5470775341
2.9660000000,3.7219555864,3.6029499082
2.9670000000,3.8438492882,3.6799156571
2.9680000000,4.0710278333,3.8048733949
2.9690000000,3.7032385863,3.7724017499
2.9700000000,3.4312084158,3.6633927500
2.9710000000,3.5320557678,3.6214314581
2.9720000000,3.3676448305,3.5403483193
2.9730000000,3.6445718612,3.5736470474
2.9740000000,3.0969714504,3.4213523660
2.9750000000,3.6984200702,3.5098736539
2.9760000000,3.8254230185,3.6106895762
2.9770000000,3.5939449380,3.6053397757
2.9780000000,3.6234539370,3.6111271297
2.9790000000,3.3898406966,3.5404275868
2.9800000000,3.4282342862,3.5045825738
2.9810000000,3.4613022325,3.4907547927
2.9820000000,3.9114448708,3.6251624734
2.9830000000,3.5718328306,3.6081240074
2.9840000000,3.3978149620,3.5409316668
2.9850000000,3.6871375185,3.5876434635
2.9860000000,3.3845735230,3.5227639688
2.9870000000,3.7554868975,3.5971173960
2.9880000000,3.5982484903,3.5974787731
2.9890000000,3.6237433439,3.6058701287
2.9900000000,3.5399537408,3.5848102814
2.9910000000,3.5624834578,3.5776770098
2.9920000000,3.7079714670,3.6193052219
2.9930000000,3.4945675718,3.5794523727
2.9940000000,4.3466064935,3.8245530096
2.9950000000,2.8714034603,3.5200280709
2.9960000000,3.8505681757,3.6256334350
2.9970000000,3.3039775488,3.5228665197
2.9980000000,3.8804325883,3.6371064993
2.9990000000,3.5331876514,3.6039051189
3.0000000000,3.9103249166,3.7018042053
3.0010000000,3.4545835067,3.6228188372
3.0020000000,3.8140556480,3.6839177257
3.0030000000,3.2334847100,3.5400073744
3.0040000000,3.6263477636,3.5675925542
3.0050000000,3.5885888009,3.5743007153
3.0060000000,3.3333438988,3.4973166158
3.0070000000,3.1957792895,3.4009774465
3.0080000000,3.4090888775,3.4035689947
3.0090000000,3.3018502698,3.3710705389
3.0100000000,3.2372538797,3.3283170067
3.0110000000,3.1492286753,3.2710994765
3.0120000000,3.5889109165,3.3726381169
3.0130000000,3.5299537567,3.4228994170
3.0140000000,3.2810745355,3.3775873111
3.0150000000,3.6177206530,3.4543083159
3.0160000000,3.6967405967,3.5317638165
3.0170000000,3.2966734505,3.4566540088
3.0180000000,3.7231052903,3.5417834203
3.0190000000,3.6642518818,3.5809112788
3.0200000000,3.4999337786,3.5550395063
3.0210000000,3.4053395816,3.5072113765
3.0220000000,3.3725660545,3.4641930920
3.0230000000,3.8512795871,3.5878646515
3.0240000000,3.4003584628,3.5279576719
3.0250000000,3.1605390578,3.4105698695
3.0260000000,3.4766472661,3.4316811581
3.0270000000,3.3464115173,3.4044380752
3.0280000000,3.5119107767,3.4387748882
3.0290000000,3.9797999856,3.6116288068
3.0300000000,3.3283427570,3.5211207989
3.0310000000,3.2377310423,3.4305796574
3.0320000000,3.0690258532,3.3150656227
3.0330000000,4.2304718396,3.6075318178
3.0340000000,3.3780321408,3.5342081981
3.0350000000,3.7932381911,3.6169665573
3.0360000000,3.3082780276,3.5183426261
3.0370000000,3.1450036258,3.3990632997
3.0380000000,3.4764573403,3.4237901807
3.0390000000,3.1399718681,3.3331121183
3.0400000000,3.5204071273,3.3929516274
3.0410000000,3.9583937149,3.5736066119
3.0420000000,3.5345921959,3.5611417656
3.0430000000,3.6956183957,3.6041061541
3.0440000000,3.5188630844,3.5768715605
3.0450000000,3.5801517132,3.5779195475
3.0460000000,3.1270864925,3.4338813863
3.0470000000,3.2189524847,3.3652130324
3.0480000000,3.3519793993,3.3609849747
3.0490000000,3.7536310537,3.4864327842
3.0500000000,3.6418316313,3.5360816818
3.0510000000,3.1764174373,3.4211713489
3.0520000000,3.1456835387,3.3331548267
3.0530000000,3.4323892758,3.3648595729
3.0540000000,3.2017981441,3.3127625314
3.0550000000,3.3249124807,3.3166443593
3.0560000000,3.4704398544,3.3657809966
3.0570000000,2.9772252067,3.2416400072
3.0580000000,3.4441068170,3.3063268057
3.0590000000,3.1286436272,3.2495582125
3.0600000000,3.4945696620,3.3278377403
3.0610000000,2.8614853730,3.1788412621
3.0620000000,3.3194230067,3.2237561940
3.0630000000,3.1091903924,3.1871531827
3.0640000000,3.2430906683,3.2050248372
3.0650000000,3.3408069408,3.2484063158
3.0660000000,3.5313807608,3.3388147680
3.0670000000,3.2790928011,3.3197339970
3.0680000000,3.3111250110,3.3169834833
3.0690000000,2.9031363849,3.1847620891
3.0700000000,3.0223108352,3.1328599944
3.0710000000,3.0073218261,3.0927513850
3.0720000000,3.3429561734,3.1726901500
3.0730000000,3.1870137518,3.1772664455
3.0740000000,3.0246953506,3.1285209959
3.0750000000,2.7898397915,3.0203146047
3.0760000000,2.9799033304,3.0074034715
3.0770000000,3.1842083171,3.0638914432
3.0780000000,2.9850758369,3.0387103814
3.0790000000,3.4094607743,3.1571626649
3.0800000000,3.1390986250,3.1513913244
3.0810000000,3.1849483211,3.1621125615
3.0820000000,3.1592016994,3.1611825605
3.0830000000,3.5734182307,3.2928891141
3.0840000000,3.2598029727,3.2823183121
3.0850000000,3.1077350275,3.2265401144
3.0860000000,3.3461539002,3.2647559230
3.0870000000,3.1016195136,3.2126349257
3.0880000000,3.2211132786,3.2153437030
3.0890000000,2.8385767161,3.0949691577
3.0900000000,3.7394358849,3.3008719887
3.0910000000,3.3180092261,3.3063472221
3.0920000000,3.0700180137,3.2308416125
3.0930000000,2.5556883399,3.0151346344
3.0940000000,3.0599346004,3.0294479255
3.0950000000,2.9392533031,3.0006313438
3.0960000000,3.1087146716,3.0351632478
3.0970000000,3.4257303641,3.1599468426
3.0980000000,2.6291988850,2.9903764018
3.0990000000,2.9971319942,2.9925347686
3.1000000000,3.0537966450,3.0121075305
3.1010000000,2.8020033785,2.9449806520
3.1020000000,3.1324820609,3.0048861045
3.1030000000,2.8109374738,2.9429208075
3.1040000000,3.3532689717,3.0740243155
3.1050000000,2.9931515068,3.0481859912
3.1060000000,2.9305874737,3.0106140474
3.1070000000,2.7822391544,2.9376497887
3.1080000000,3.0893835746,2.9861277237
3.1090000000,3.2007870872,3.0547099620
3.1100000000,3.6281202814,3.2379107435
3.1110000000,2.8061044674,3.0999515116
3.1120000000,2.9435200232,3.0499726919
3.1130000000,2.6107901464,2.9096567910
3.1140000000,3.1505161142,2.9866097421
3.1150000000,2.9396234071,2.9715979207
3.1160000000,3.5991709393,3.1721033242
3.1170000000,3.3339196493,3.2238025634
3.1180000000,2.9799588017,3.1458961041
3.1190000000,3.2246759366,3.1710657364
3.1200000000,2.9315873104,3.0945539727
3.1210000000,3.1436548348,3.1102413715
3.1220000000,3.2668443016,3.1602749656
3.1230000000,3.0671476093,3.1305213949
3.1240000000,3.0816857659,3.1149187364
3.1250000000,3.3884155760,3.2022991568
3.1260000000,3.0706635877,3.1602424684
3.1270000000,3.2634667552,3.1932219412
3.1280000000,3.2297770965,3.2049010701
3.1290000000,2.9271977440,3.1161767052
3.1300000000,3.0901828951,3.1078718559
3.1310000000,2.6346451991,2.9566790879
3.1320000000,3.0950445330,3.0008859269
3.1330000000,2.9338845572,2.9794794351
3.1340000000,2.8708185061,2.9447629913
3.1350000000,2.5034159919,2.8037555617
3.1360000000,2.8887205524,2.8309013109
3.1370000000,2.8820823144,2.8472533010
3.1380000000,2.7680597162,2.8219514776
3.1390000000,2.7428386714,2.7966754624
3.1400000000,3.0252969216,2.8697184974
3.1410000000,2.6206882016,2.7901549749
3.1420000000,3.1661029684,2.9102678573
3.1430000000,3.1784034563,2.9959353970
3.1440000000,2.7278455189,2.9102824648
3.1450000000,3.2241930669,3.0105748134
3.1460000000,2.9019737661,2.9758775014
3.1470000000,2.7308807419,2.8976026670
3.1480000000,2.9035513226,2.8995032228
3.1490000000,2.5812579071,2.7978259621
3.1500000000,2.9680800247,2.8522210022
3.1510000000,2.9722248858,2.8905614445
3.1520000000,2.5457122003,2.7803844056
3.1530000000,3.0101512541,2.8537933848
3.1540000000,2.9191829820,2.8746849260
3.1550000000,3.2126252697,2.9826546172
3.1560000000,2.7011124911,2.8927037813
3.1570000000,3.3223993793,3.0299886656
3.1580000000,3.0040964260,3.0217162674
3.1590000000,2.6201108112,2.8934059964
3.1600000000,2.8786437068,2.8886895431
3.1610000000,2.5438331028,2.7785102051
3.1620000000,2.5551553680,2.7071498209
3.1630000000,3.0232140346,2.8081302341
3.1640000000,2.8479897624,2.8208650881
3.1650000000,2.9400299675,2.8589374742
3.1660000000,2.5718905055,2.7672278777
3.1670000000,2.7911633587,2.7748751046
3.1680000000,3.0375885837,2.8588103131
3.1690000000,2.8991415161,2.8716958641
3.1700000000,2.8387019555,2.8611545298
3.1710000000,2.9738482027,2.8971594084
3.1720000000,2.7210211155,2.8408843959
3.1730000000,2.8315337626,2.8378969308
3.1740000000,2.8505305127,2.8419332761
